,name,country,latitude,longitude,picture,caption,picture_url,picture_thumb,description,picture_url_local,picture_thumb_local,continent
<Cuéllar_Castle>,Cuéllar Castle,Spain,41.40083333333333,-4.3199999999999985,CastCuellar.jpg,Cuéllar Castle,https://upload.wikimedia.org/wikipedia/commons/0/0c/CastCuellar.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/CastCuellar.jpg/250px-CastCuellar.jpg,"Cuéllar Castle or The Castle of the Dukes of Alburquerque is the most emblematic monument in the town of Cuéllar, located in the province of Segovia, autonomous community of Castile and León, in Spain. It was declared Bien de Interés Cultural (Property of Cultural Interest) on 3 June 1931.

The castle is conserved in good condition, and it has been built in different architectural styles between the 13th and 18th century. Much of the castle in the Gothic and Renaissance styles. The military building was extended and transformed in the 16th century, turning it into the palace of the Duke of Alburquerque. During its different building stages, masters such as Juan Guas, Hanequin of Brussels and her son Hanequin de Cuéllar, Juan, Rodrigo Gil de Hontañón, and Juan Gil de Hontañón ""el mozo"" or Juan de Álava have worked on the castle.
Among its historical owners, stands out Álvaro de Luna and Beltrán de la Cueva, as well as the successive Dukes of Alburquerque. Distinguished guests on it were some Castilian monarchs, as Juan I and his wife the Queen Leonor de Aragón y de Sicilia, that died on it, or María de Molina, that took refuge on this castle when her Kingdom was rejecting her. Also stands out figures as the painter Francisco Javier Parcerisa, or the writer José de Espronceda, the generals Joseph Léopold Sigisbert Hugo and Arthur Wellesley, the Duke of Wellington, who set his garrison barracks in this castle during the Spanish War of Independence.

The Dukes of Alburquerque lived in this castle for centuries until they moved to Madrid to be close to the court. Thereafter they used the castle for leisure and holidays, abandoning the building slowly. In the late 19th century the castle was almost completely abandoned, and was the victim of robberies. In 1938 a political prison was created within the castle, and later a sanatorium for prisoners affected by tuberculosis. It was used as a prison until 1966.
In 1972, the Department of Fine Arts carried out an intensive restoration, and made it the home of a Vocational Education school, which continues to this day.",00031.jpg,00031.jpg,Europe
<Fairfield_Presbyterian_Church>,Fairfield Presbyterian Church,United States,39.38133333333333,-75.22116666666666,"Historic American Buildings Survey Nathaniel R. Ewan, Photographer April 25, 1936 EXTERIOR - NORTHWEST ELEVATION - Fairfield Presbyterian Church, Fairton, Cumberland County, NJ HABS NJ,6-FAIRT,1-1.tif","The Old Stone Church (1780), a mile and a half south of the current church building",https://upload.wikimedia.org/wikipedia/commons/d/dc/Historic_American_Buildings_Survey_Nathaniel_R._Ewan%2C_Photographer_April_25%2C_1936_EXTERIOR_-_NORTHWEST_ELEVATION_-_Fairfield_Presbyterian_Church%2C_Fairton%2C_Cumberland_County%2C_NJ_HABS_NJ%2C6-FAIRT%2C1-1.tif,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Historic_American_Buildings_Survey_Nathaniel_R._Ewan%2C_Photographer_April_25%2C_1936_EXTERIOR_-_NORTHWEST_ELEVATION_-_Fairfield_Presbyterian_Church%2C_Fairton%2C_Cumberland_County%2C_NJ_HABS_NJ%2C6-FAIRT%2C1-1.tif/lossy-page1-250px-thumbnail.tif.jpg,"Fairfield Presbyterian Church in Fairton, New Jersey is a historic Presbyterian Church in America congregation.
It was founded in 1680 when a log church was built on the banks of the Cohansey Creek, and it is the oldest existing congregation currently within the PCA (which it joined in 1980 after leaving the UPCUSA in 1971). This log church was replaced by a New England style frame building sometime between 1713 and 1715.
In 1780 the Old Stone Church was built, which still exists a mile and half to the south of Fairton.  The stone church was in use till 1850, when the present building in Fairton was completed.  Since then the Old Stone Church has been preserved and was added to the National Register of Historic Places in 1977.
In 2006 the church celebrated its 325th anniversary.  The church subscribes to the Westminster Confession of Faith.  The current senior pastor is Rev. Michael Schuelke, who has served the congregation since 1992.",00001.tif,00032.jpg,North America
<Getafe_Cathedral>,Getafe Cathedral,Spain,40.303992,-3.729199,Retablo-getafe.JPG,The Baroque high altar,https://upload.wikimedia.org/wikipedia/commons/2/2b/Retablo-getafe.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Retablo-getafe.JPG/250px-Retablo-getafe.JPG,"Getafe Cathedral (Spanish: Catedral de La Magdalena) is a Roman Catholic church located in Getafe, Spain. The edifice was a church for most of its existence, before becoming a cathedral in 1991 with the establishment of the Diocese of Getafe.
The church, designed by Alonso de Covarrubias and Juan Gómez de Mora, was begun in the 16th century and finished in 1770. The bell tower, dating to a pre-existing edifice from the mid-14th century, is in Mudéjar style, while the rest of it is predominantly Renaissance or Baroque.",00032.jpg,00033.jpg,Europe
<Mosque–Cathedral_of_Córdoba>,Mosque–Cathedral of Córdoba,Spain,37.87919444444445,-4.7797222222222215,"Mezquita de Córdoba desde el aire (Córdoba, España).jpg","Mezquita-Catedral de Córdoba, a World Heritage Site.",https://upload.wikimedia.org/wikipedia/commons/6/6c/Mezquita_de_C%C3%B3rdoba_desde_el_aire_%28C%C3%B3rdoba%2C_Espa%C3%B1a%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Mezquita_de_C%C3%B3rdoba_desde_el_aire_%28C%C3%B3rdoba%2C_Espa%C3%B1a%29.jpg/250px-Mezquita_de_C%C3%B3rdoba_desde_el_aire_%28C%C3%B3rdoba%2C_Espa%C3%B1a%29.jpg,"The Mosque–Cathedral of Córdoba (Spanish: Mezquita-Catedral de Córdoba; Arabic: كاتدرائية - جامع قرطبة‎), officially known by its ecclesiastical name, the Cathedral of Our Lady of the Assumption (Spanish: Catedral de Nuestra Señora de la Asunción; Arabic: كاتدرائيَّة سيدة الانتقال‎) is the cathedral of the Roman Catholic Diocese of Córdoba dedicated to the Assumption of Mary and located in the Spanish region of Andalusia. Due to its status as a former Islamic place of worship, it is also known as the Great Mosque of Córdoba (Spanish: Mezquita de Córdoba), or the Mezquita. The structure is regarded as one of the most accomplished monuments of Moorish architecture built by the European Moors.
According to traditional accounts, the Catholic basilica of Saint Vincent of Lérins was built by the Visigoths during the rule of the Visigothic Kingdom in the Iberian Peninsula; they had officially converted to Nicene Christianity in 586 and the kingdom fell in 711 to Umayyads.During the Umayyad conquest of Hispania, the basilica was originally divided in half for Christian and Muslim worship in 711. In 784, Abd al-Rahman I ordered the conversion of the church into a mosque and further construction, which was considerably expanded by later Muslim rulers.The Grand Mosque of Córdoba was seized in 1236 during the Reconquista and reconverted to a Catholic church, culminating in the insertion of a Renaissance cathedral nave in the 16th century.",00033.jpg,00034.jpg,Europe
<Edificio_Olympo>,Edificio Olympo,Spain,28.4665,-16.2482,Olympo 01.jpg,Edificio Olympo,https://upload.wikimedia.org/wikipedia/commons/3/36/Olympo_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Olympo_01.jpg/250px-Olympo_01.jpg,"Edificio Olympo is a skyscraper in the city of Santa Cruz on the Tenerife, Canary Islands, Spain. Completed in 1975, has 19 floors and rises 57 meters. Lies on the Plaza de la Candelaria 1, near some other skyscrapers, including Torres de Santa Cruz and Rascacielos de la avenida Tres de Mayo. It has an innovative and distinctive look. Main usage: offices, residential and shopping center.",00034.jpg,00035.jpg,Europe
<Kvernes_Stave_Church>,Kvernes Stave Church,Norway,63.0053,7.721939999999999,"Kvernes Stavkyrkje, Averøy, East view 20150604 1.jpg",View of the church,https://upload.wikimedia.org/wikipedia/commons/7/7a/Kvernes_Stavkyrkje%2C_Aver%C3%B8y%2C_East_view_20150604_1.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Kvernes_Stavkyrkje%2C_Aver%C3%B8y%2C_East_view_20150604_1.jpg/250px-Kvernes_Stavkyrkje%2C_Aver%C3%B8y%2C_East_view_20150604_1.jpg,"Kvernes Stave Church (Norwegian: Kvernes stavkyrkje) is a parish church of the Church of Norway in Averøy Municipality in Møre og Romsdal county, Norway. The old church sits along the Kvernesfjorden in the village of Kvernes, just to the north of the Kvernes Church, the present church for the parish. The white, wooden church was built in a rectangular stave church style sometime during the first half of the 14th century.",00035.jpg,00036.jpg,Europe
"<San_Vitale,_Rome>",San Vitale,Italy,41.89966666666667,12.490861111111107,San Vitale 051112-20.JPG,Façade of the Basilica of San Vitale,https://upload.wikimedia.org/wikipedia/commons/b/bd/San_Vitale_051112-20.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/San_Vitale_051112-20.JPG/250px-San_Vitale_051112-20.JPG,"The Basilica of Sts. Vitalis, Valeris, Gervase and Protase (Italian: Basilica di Santi Vitale e Compagni Martiri in Fovea, Latin: Ss. Vitalis, Valeriae, Gervasii et Protasii) is a titular minor basilica church in Rome. The Roman Catholic church is commonly named Basilica di San Vitale. The Cardinal Priest of the Titulus S. Vitalis is Adam Maida.",00036.jpg,00037.jpg,Europe
<Badajoz_Cathedral>,Badajoz Cathedral,Spain,38.878444444444455,-6.969413888888887,"Badajoz, Catedral 122-2.jpg",Badajoz Cathedral,https://upload.wikimedia.org/wikipedia/commons/6/64/Badajoz%2C_Catedral_122-2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Badajoz%2C_Catedral_122-2.jpg/250px-Badajoz%2C_Catedral_122-2.jpg,"The Metropolitan Cathedral of Saint John the Baptist of Badajoz (Spanish: Catedral metropolitana de San Juan Bautista de Badajoz) is a Roman Catholic cathedral church in Badajoz, Extremadura, western Spain. Since 1994, together with the Co-cathedral of Saint Mary Major of Mérida, it is the seat of the Archdiocese of Mérida-Badajoz.",00037.jpg,00038.jpg,Europe
<Church_of_St._Mary_of_the_Spring_(Istanbul)>,Church of St. Mary of the Spring,Turkey,41.0066,28.9158,Saint Mary Of The Spring 2010-10-09 01.jpg,The modern church viewed from north,https://upload.wikimedia.org/wikipedia/commons/d/dc/Saint_Mary_Of_The_Spring_2010-10-09_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Saint_Mary_Of_The_Spring_2010-10-09_01.jpg/250px-Saint_Mary_Of_The_Spring_2010-10-09_01.jpg,"The Monastery of the Mother of God at the Spring (full name in Greek: Μονὴ τῆς Θεοτòκου τῆς Πηγῆς, pr. Moni tis Theotóku tis Pigis; Turkish name: Balıklı Meryem Ana Rum Manastiri) or simply Zoödochos Pege (Greek: Ζωοδόχος Πηγή, ""Life-giving Spring"") is an Eastern Orthodox sanctuary in Istanbul, Turkey. The present church, built in 1835, bears the same dedication as the shrine erected in this place between the end of the fifth and the beginning of the sixth century. After several renovations, this building was destroyed in the first half of the fifteenth century by the Ottomans. The complex got its name from a nearby holy spring, reputed to have healing properties. For almost fifteen hundred years, this sanctuary has been one of the most important pilgrimage sites of Greek Orthodoxy.",00038.jpg,00039.jpg,Asia
<Palace_of_Capodimonte>,Palace of Capodimonte,Italy,40.86700555555557,14.250533333333333,Reggia_di_Capodimonte_1.JPG,Royal Palace of Capodimonte façade,https://upload.wikimedia.org/wikipedia/commons/3/3d/Reggia_di_Capodimonte_1.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Reggia_di_Capodimonte_1.JPG/250px-Reggia_di_Capodimonte_1.JPG,"The Royal Palace of Capodimonte (Italian Reggia di Capodimonte) is a grand Bourbon palazzo in Naples, Italy, formerly the summer residence and hunting lodge of the kings of the Two Sicilies, and was one of the two Royal Palaces in Napoli. It today houses the National Museum of Capodimonte and art gallery of the city. ""Capodimonte"" means ""top of the hill"", and the palace was originally just outside the city, which has now expanded to surround it, and somewhat cooler than the city in summer.",00039.jpg,00040.jpg,Europe
<Gibson_House_Museum>,Gibson House Museum,United States,42.354933333333335,-71.07439444444444,"Gibson House Museum, Boston, MA.jpg",Front of the Gibson House Museum on Beacon Street,https://upload.wikimedia.org/wikipedia/commons/4/49/Gibson_House_Museum%2C_Boston%2C_MA.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Gibson_House_Museum%2C_Boston%2C_MA.jpg/250px-Gibson_House_Museum%2C_Boston%2C_MA.jpg,"The Gibson House Museum is an historic house museum located at 137 Beacon Street in the Back Bay neighborhood of Boston, Massachusetts. It preserves the 1860 Victorian rowhouse occupied by three generations of the Gibson family. The house was one of the first to be built in Back Bay, and has an unparalleled state of preservation that includes wallpaper, textiles, furnishings, and family artifacts and collections. Both the public and service areas of the house exhibit a high degree of preservation, and are viewable on tours. The property was designated a Boston Landmark in 1992 by the Boston Landmarks Commission and a National Historic Landmark in 2001.",00040.jpg,00041.jpg,North America
<Great_Synagogue_of_Florence>,Great Synagogue of Florence,Italy,43.772777777777776,11.266388888888883,Synagogue Florence Italy.JPG,Great Synagogue of Florence.,https://upload.wikimedia.org/wikipedia/commons/b/b2/Synagogue_Florence_Italy.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Synagogue_Florence_Italy.JPG/250px-Synagogue_Florence_Italy.JPG,"The Great Synagogue of Florence or Tempio Maggiore is one of the largest synagogues in South-central Europe, situated in Florence, in Italy. The synagogue of Florence was one of the most important synagogues built in Europe in the age of the Jewish emancipation, reached by the Jewish communities living in the Grand Duchy of Tuscany in 1848.",00041.jpg,00042.jpg,Europe
<Archbasilica_of_St._John_Lateran>,Archbasilica of St. John Lateran,Italy,41.885905555555546,12.506155555555555,Archbasilica of St. John Lateran HD.jpg,Façade of the Archbasilica of St. John in Lateran,https://upload.wikimedia.org/wikipedia/commons/7/73/Archbasilica_of_St._John_Lateran_HD.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Archbasilica_of_St._John_Lateran_HD.jpg/250px-Archbasilica_of_St._John_Lateran_HD.jpg,,00042.jpg,00043.jpg,Europe
"<Church_of_St._Thomas,_Alcamo>",Church of St. Thomas,Italy,37.981122,12.967815,Chiesa di San Tommaso (Alcamo) - Vista laterale.jpg,Side view of the church of Saint Thomas,https://upload.wikimedia.org/wikipedia/commons/9/95/Chiesa_di_San_Tommaso_%28Alcamo%29_-_Vista_laterale.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Chiesa_di_San_Tommaso_%28Alcamo%29_-_Vista_laterale.jpg/250px-Chiesa_di_San_Tommaso_%28Alcamo%29_-_Vista_laterale.jpg,,00043.jpg,00044.jpg,Europe
<Milan_Cathedral>,Milan Cathedral,Italy,45.46416666666667,9.191388888888893,"Milano, Duomo, 2016-06 CN-03.jpg",Milan Cathedral from the Square,https://upload.wikimedia.org/wikipedia/commons/9/9d/Milano%2C_Duomo%2C_2016-06_CN-03.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Milano%2C_Duomo%2C_2016-06_CN-03.jpg/250px-Milano%2C_Duomo%2C_2016-06_CN-03.jpg,"Milan Cathedral (Italian: Duomo di Milano Italian pronunciation: [ˈdwɔːmo di miˈlaːno]; Lombard: Domm de Milan [ˈdɔm de miˈlãː]) is the cathedral church of Milan, Lombardy, Italy. Dedicated to the Nativity of St Mary (Santa Maria Nascente), it is the seat of the Archbishop of Milan, currently Archbishop Mario Delpini. 
The cathedral took nearly six centuries to complete: construction began in 1386, and the final details were completed in 1965. It is the largest church in Italy—the larger St. Peter's Basilica is in the State of Vatican City, a sovereign nation—and the second largest in Europe and the fourth largest in the world.",00044.jpg,00045.jpg,Europe
