,name,country,latitude,longitude,picture,caption,picture_url,picture_thumb,description,picture_url_local,picture_thumb_local,continent
<Lake_Tumba>,Lake Tumba,Democratic Republic of the Congo,-0.8333333333333334,18.0,Lake Tumba NASA.jpg,seen from space (false color),https://upload.wikimedia.org/wikipedia/commons/8/85/Lake_Tumba_NASA.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Lake_Tumba_NASA.jpg/250px-Lake_Tumba_NASA.jpg,"Lake Tumba (or Ntomba) is a shallow lake in northwestern part of the Democratic Republic of the Congo, in the Bikoro Territory of the Province of Équateur.The lake covers about 765 square kilometres (295 sq mi) depending on the season, connected via the Irebu channel with the Congo River. Water may flow into or out of the lake through this channel depending on the floods. Lake Tumba has 114 species of fish and supports important fisheries.
The lake lies at the center of the Tumba-Ngiri-Maindombe area, designated a Wetland of International Importance by the Ramsar Convention in 2008.Lake Tumba was explored in 1883 by Henry Morton Stanley.
The swamp forest surrounding the lake is inhabited by the Mongo people, who in this area are divided into two castes: the Oto, who farm, and the Twa, Pygmies who fish.",00028.jpg,00028.jpg,Africa
<Tinnsjå>,Tinnsjå,Norway,59.9,8.916666666666666,Tinnsjo - Norway.jpg,Lake Tinn,https://upload.wikimedia.org/wikipedia/commons/6/65/Tinnsjo_-_Norway.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Tinnsjo_-_Norway.jpg/250px-Tinnsjo_-_Norway.jpg,"Tinnsjå (English: Lake Tinn), also called Tinnsjø and Tinnsjøen, is one of the largest lakes in Norway, and one of the deepest in Europe. It is located between the municipalities of Tinn and Notodden in Vestfold og Telemark county. At its source in the west, the Måna river flows out of Møsvatn and past Rjukan into Tinnsjå. From the north, the river Mår flows from the Mår, Gøystavatn, and Kalhovdfjorden lakes into Tinnsjå. Tinnsjå is part of the Skiensvassdrag, and drains via the Tinnelva river in the south, down to Heddalsvatn.
In 1944, during the German occupation of Norway, the ferry SF Hydro was sunk in Tinnsjå by the Norwegian resistance. The Germans were using the ferry to transport a large quantity of heavy water to Germany, where it was to be used for nuclear weapon research. The heavy water had been produced at Vemork, a factory located in Rjukan. 
The wreck of the ferry was discovered in 1993. In 2004, it was investigated and filmed for an episode of NOVA; heavy water samples were recovered and deuterium isotopic enrichment was confirmed.
In 2004 a film crew shooting footage for a new documentary on the heavy water sabotage became aware of an unusual fish, swimming near the lake bottom at a depth of 430 m. Two specimens of the previously unknown fish were captured in April 2005. Analysis revealed the fish to be closely related to Arctic char. The light-colored, translucent fish is up to 15 cm long and lacks a swim bladder.",00029.jpg,00029.jpg,Europe
<Lake_Pomacochas>,Lake Pomacochas,Peru,-5.825277777777778,-77.94805555555557,Laguna Pomacochas.jpg,Partial view of Lake Pomacochas,https://upload.wikimedia.org/wikipedia/commons/2/21/Laguna_Pomacochas.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Laguna_Pomacochas.jpg/250px-Laguna_Pomacochas.jpg,"Lake Pomacochas or Lake Pomacocha (possibly from Quechua puma cougar, puma, qucha lake) is a lake in Peru located near the town of  Florida, Bongará Province, Amazonas. It has an elevation of 2,257 metres (7,405 ft).",00030.jpg,00030.jpg,South America
<Karikkoselkä>,Karikkoselkä,Finland,62.21666666666667,25.25,Karikkoselka-WorldWind.jpg,"""Landsat 7"" image of Karikkoselkä.",https://upload.wikimedia.org/wikipedia/commons/b/bf/Karikkoselka-WorldWind.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Karikkoselka-WorldWind.jpg/250px-Karikkoselka-WorldWind.jpg,"Karikkoselkä is a lake formed in an impact crater in Petäjävesi, Finland.  Karikkoselkä is located approximately 30 km east from the centre of Keurusselkä, a much older and larger impact crater.  Most lakes in the region are elongated in northwest-southeast direction due to glaciation, but Karikkoselkä is strikingly round.
Many shatter cones, rock formations that form under the extreme pressures of impact, have been found around the lake.  Further evidence comes from aeromagnetic maps, which show a clear magnetic anomaly in the impact crater area.  In addition, samples collected from deep drillings into the lake bottom confirm the impact origin of the structure.
The crater is the smallest identified in Finland, 1.4 km diameter and 150 m deep. Due to sediments the lake has a maximum depth of 26m which is unusually deep for a lake in the region. Karikkoselkä is estimated to be between 230 Ma and 450 Ma (million years old), most likely near 240 Ma (Triassic or earlier). Some sources give an unreasonably young age of 1.88 Ma, which is likely a misquotation – the discovery paper mentions that the bedrock in the region (known as the Central Finland Granite Complex) formed about 1.88 Ga (thousand million years ago), in the late Paleoproterozoic era.There is evidence of a neolithic settlement on the southern shore of the lake. According to a plate erected there no excavations have yet been conducted and the age of the settlement remains unknown.",00031.jpg,00031.jpg,Europe
<Glenrock_Lagoon>,Glenrock Lagoon,Australia,-32.96666666666667,151.73333333333332,GlenrockLagoonFromLeichhardtLookout.JPG,Looking east across Glenrock Lagoon from Leichhardt's Lookout on the Yuelarbah Track.,https://upload.wikimedia.org/wikipedia/commons/f/fb/GlenrockLagoonFromLeichhardtLookout.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/GlenrockLagoonFromLeichhardtLookout.JPG/250px-GlenrockLagoonFromLeichhardtLookout.JPG,"Glenrock Lagoon, an intermediate freshwater small coastal creek, is located within the Lake Macquarie local government area in the Newcastle and Hunter regions of New South Wales, Australia. The lake is located near the Newcastle suburbs of Adamstown and Dudley and is situated about 153 kilometres (95 mi) north of Sydney.",00032.jpg,00032.jpg,Oceania
<Lake_Menmecho>,Lake Menmecho,India,27.346010999999997,88.818335,Lake Menmecho.jpg,Lake as seen from the Nathu La-Gangtok Highway.,https://upload.wikimedia.org/wikipedia/commons/8/8f/Lake_Menmecho.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Lake_Menmecho.jpg/250px-Lake_Menmecho.jpg,"Menmecho Lake is a mountain lake located in East Sikkim district in the state of Sikkim, India. It lies on the way to the Jelepla Pass and is situated at a distance of 20 kilometres (12 mi) ahead of the Lake Tsomgo. It is the source of the river Rangpo chu, a tributary of the Teesta River. The waters of the lake are sourced by melting snow in summer, and the monsoon in the wet season.
The lake is noted for its trout, and has a large fish farm nearby with a guesthouse. Menmecho is closed to tourists.",00033.jpg,00033.jpg,Asia
<Henrys_Lake>,Henrys Lake,United States,44.644,-111.406,Us-id-fremont-henrys-lake-aerial.jpg,Aerial view Courtesy of Idaho Tourism,https://upload.wikimedia.org/wikipedia/commons/2/2a/Us-id-fremont-henrys-lake-aerial.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Us-id-fremont-henrys-lake-aerial.jpg/250px-Us-id-fremont-henrys-lake-aerial.jpg,"Henrys Lake is a small, shallow alpine lake in the western United States, in eastern Idaho. Approximately 8 square miles (21 km2) in area, at 4 miles (6.4 km) in length and 2 miles (3.2 km) in width, its surface elevation is 6,472 ft (1,973 m) above sea level.
It is on the southwest side of the Henrys Lake Mountains of northern Fremont County, approximately two miles south of the continental divide along the Montana state line, just west of Targhee Pass and north of Sawtell Peak. The lake provides the headwaters of the Henrys Fork, a tributary of the Snake River. The lake lies less than ten miles (16 km) across the continental divide from the headwaters of the Missouri River in southwestern Montana. It is 16 miles (26 km) due west of the western boundary of Yellowstone National Park, located in an enclave of Caribou-Targhee National Forest.A dam built at the outlet of Henrys Lake in 1923 dramatically increased the surface area of the lake.Springs are found around the shoreline at Staley Springs, Pintail Point, Kelly Springs, the Cliffs, and along the northshore of the lake. Inlets are found at Timber Creek, Targhee Creek, Howard Creek, Duck Creek, Hope Creek, and Kenny Creek.",00034.jpg,00034.jpg,North America
<Lake_Péligre>,Lake Péligre,Haiti,18.908333333333328,-72.0,Lac Peligre Haiti.jpg,View from National Route 3,https://upload.wikimedia.org/wikipedia/commons/7/7f/Lac_Peligre_Haiti.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Lac_Peligre_Haiti.jpg/250px-Lac_Peligre_Haiti.jpg,"Lake Péligre (French: Lac de Péligre) is the second largest lake in Haiti, and is located in the Centre department.It was created as a result of the construction of the Peligre Hydroelectric Dam on the Artibonite River in 1956–1957. The project was designed by the U.S. Army Corps of Engineers and financed by the Export-Import Bank of the United States. According to Tracy Kidder's book Mountains Beyond Mountains, Brown & Root was a contractor in the Péligre Dam project.There is a lot of controversy surrounding the dam. Much of the benefit of the dam's construction has gone to a small group of wealthy individuals, at the expense of the poor farmers who utilized much of the land that is now submerged. The extreme poverty those displaced families have faced has largely been untold, but is often mentioned in the talks of Dr. Paul Farmer; ""if you saw with peasant eyes, the scene looked violent and ugly, a lake that had buried the good farmland and ravaged the highlands.""",00035.jpg,00035.jpg,Central America
<Rupa_Lake>,Rupa Lake,Nepal,28.148611111111112,84.1111111111111,Rupa lake.jpg,View of Rupa lake from nearby hill.,https://upload.wikimedia.org/wikipedia/commons/2/2d/Rupa_lake.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Rupa_lake.jpg/250px-Rupa_lake.jpg,"Rupa Lake or Rupa Tal is a freshwater lake in Nepal located in the Rupa Municipal of Kaski District. It is the third biggest lake in Pokhara valley of Nepal and at an altitude of 600 m (1,969 ft) covering area about 1.35 km2 (0.5 sq mi)  with an average water depth 3 m and maximum depth 6 m. The lake is elongated north to south and is fed by perennial streams. Its watershed area is 30 km², where The main inflow of water is from Talbesi stream, whereas Dhovan khola is the feeder stream with its outlet Tal khola at Sistani ghat. It supports a number of floral and faunal species. A total of 36 species of waterbirds have been recorded in the lake which represents about 19 percent of the total 193 wetland-dependent birds found in Nepal.",00036.jpg,00036.jpg,Asia
<Tule_Lake>,Tule Lake,United States,41.909322222222215,-121.5330472222222,Tule Lake Basin.jpg,Overview of the Tule Lake Basin,https://upload.wikimedia.org/wikipedia/commons/e/ec/Tule_Lake_Basin.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Tule_Lake_Basin.jpg/250px-Tule_Lake_Basin.jpg,"Tule Lake ( TOO-lee) is an intermittent lake covering an area of 13,000 acres (53 km2), 8.0 km (5.0 mi) long and 4.8 km (3.0 mi) across, in northeastern Siskiyou County and northwestern Modoc County in California, along the border with Oregon.",00037.jpg,00037.jpg,North America
<Grey_Lake>,Grey Lake,Chile,-51.06666666666667,-73.15,Grey Lake Torres del Paine.JPG,Grey Glacier,https://upload.wikimedia.org/wikipedia/commons/a/af/Grey_Lake_Torres_del_Paine.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Grey_Lake_Torres_del_Paine.JPG/250px-Grey_Lake_Torres_del_Paine.JPG,"Grey Lake is a glacially fed lake in Torres del Paine National Park, southern Chile.",00038.jpg,00038.jpg,South America
<Khyargas_Nuur>,Khyargas Nuur,Mongolia,49.13333333333333,93.41666666666669,"Khyargas-Nuur lake, Uvs aimag, Mongolia.JPG",Khyargas Lake south-east shore,https://upload.wikimedia.org/wikipedia/commons/2/2e/Khyargas-Nuur_lake%2C_Uvs_aimag%2C_Mongolia.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Khyargas-Nuur_lake%2C_Uvs_aimag%2C_Mongolia.JPG/250px-Khyargas-Nuur_lake%2C_Uvs_aimag%2C_Mongolia.JPG,"Khyargas Lake (Mongolian: Хяргас нуур, Hĭargas núr) is a salt lake in Khyargas district, Uvs Province,  Western Mongolia.
Some sources are using different Khyargas Lake statistics values:
Water level: 1,035.29 m
Surface area: 1,481.1 km²
Average depth: 50.7 m
Volume: 75.2 km³.The Khyargas Lake National Park is based on the lake. This protected area was established in 2000 and covers about 3,328 km². It also includes a freshwater Airag Lake.",00039.jpg,00039.jpg,Asia
<Laguna_del_Maule>,Laguna del Maule,Chile,-36.06666666666667,-70.5,Laguna maule.jpg,Maule Lagoon,https://upload.wikimedia.org/wikipedia/commons/2/2c/Laguna_maule.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Laguna_maule.jpg/250px-Laguna_maule.jpg,"Laguna del Maule (Spanish pronunciation: [laˈɣuna ðel ˈmawle]) is a lake located in the Andes of Central Chile. The lake is natural in origin, but its water level was raised by a dam inaugurated in 1957. It is located at 2,165 metres above sea level. It has a capacity of 1,420 million m³.",00040.jpg,00040.jpg,South America
<Lake_Küçükçekmece>,Lake Küçükçekmece,Turkey,41.006388888888885,28.745,Lake Küçükçekmece in Winter.jpg,A view of the lake in winter,https://upload.wikimedia.org/wikipedia/commons/0/00/Lake_K%C3%BC%C3%A7%C3%BCk%C3%A7ekmece_in_Winter.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Lake_K%C3%BC%C3%A7%C3%BCk%C3%A7ekmece_in_Winter.jpg/250px-Lake_K%C3%BC%C3%A7%C3%BCk%C3%A7ekmece_in_Winter.jpg,"Lake Küçükçekmece (Turkish: Küçükçekmece Gölü) is a lagoon located between the Küçükçekmece, Esenyurt and Avcılar districts of the European portion of Istanbul Province, northwestern Turkey. The lake is neighbored in the south by state road  D.100 and in the north by the  O-3 motorway (European route E80).",00041.jpg,00041.jpg,Asia
